"ID","ContinentID","ParentAreaID","AreaBit","Flags","SoundProviderPref","SoundProviderPrefUnderwater","AmbienceID","ZoneMusic","IntroSound","ExplorationLevel","AreaName_Lang_enUS","AreaName_Lang_enGB","AreaName_Lang_koKR","AreaName_Lang_frFR","AreaName_Lang_deDE","AreaName_Lang_enCN","AreaName_Lang_zhCN","AreaName_Lang_enTW","AreaName_Lang_zhTW","AreaName_Lang_esES","AreaName_Lang_esMX","AreaName_Lang_ruRU","AreaName_Lang_ptPT","AreaName_Lang_ptBR","AreaName_Lang_itIT","AreaName_Lang_Unk","AreaName_Lang_Mask","FactionGroupMask","LiquidTypeID_1","LiquidTypeID_2","LiquidTypeID_3","LiquidTypeID_4","MinElevation","Ambient_Multiplier","Lightid"
"4136","571","3537","1762","1073759296","0","0","0","464","0","71","","","","","","凋零尖塔","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4137","571","3537","1763","1073759296","0","0","0","464","0","71","","","","","","苦痛尖塔","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4138","571","3537","1764","1073759296","0","0","450","0","0","70","","","","","","冰凍之境","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4139","580","4075","1765","1073741824","0","0","351","407","0","0","","","","","","幻日廣場","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4140","580","4075","1768","1073741824","0","0","363","407","0","0","","","","","","死亡之痕","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4141","571","3537","1771","1073759296","0","0","0","0","0","70","","","","","","托普的農場","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4142","571","3537","1772","1073759296","0","0","0","0","0","70","","","","","","戰歌穀倉","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4143","571","3537","1773","1073759296","0","0","0","0","0","70","","","","","","戰歌屠宰場","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4144","571","3537","1774","1073759296","0","0","0","0","0","70","","","","","","戰歌農場前哨","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4145","571","3537","1775","1073759296","0","0","0","0","0","70","","","","","","西點抽水站","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4146","571","3537","1776","1073759296","0","0","0","496","0","70","","","","","","北點抽水站","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4147","571","3537","1777","1073759296","0","0","0","0","0","70","","","","","","中點抽水站","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4148","571","3537","1778","1073759296","0","0","0","0","0","71","","","","","","南點抽水站","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4149","571","3537","1779","1073759296","0","0","0","0","0","70","","","","","","D.E.H.T.A.駐營","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4150","571","3537","1780","1073759296","0","0","0","0","0","71","","","","","","卡烏的棲息地","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4151","571","65","1781","1073759296","0","0","0","416","0","72","","","","","","西風難民營","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4152","571","65","1782","1073759300","0","0","440","411","0","71","","","","","","默亞基港","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4153","571","65","1783","1073759300","0","0","0","411","0","71","","","","","","因度雷村","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4154","571","65","1784","1073759300","0","0","0","0","0","71","","","","","","落雪林地","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4155","571","65","1785","1073759300","0","0","0","0","0","73","","","","","","半殼號","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4156","571","65","1786","1073759300","0","0","453","0","0","71","","","","","","極濤磁針","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4157","571","65","1787","1073759300","0","0","453","462","567","71","","","","","","月眠花園","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4158","571","65","1788","1075856452","0","0","0","462","567","71","","","","","","繁星之眠","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4159","571","394","1789","1075856448","0","0","0","453","564","74","","","","","","西荒兵團駐營","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4160","571","65","1790","1073759300","0","0","0","0","0","71","","","","","","洛薩羅林地","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4161","571","65","1791","1075856481","0","0","453","0","0","73","","","","","","龍眠神殿","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4162","571","65","1792","1073759296","0","0","0","0","0","72","","","","","","冰霧瀑布","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4163","571","65","1793","1073759296","0","0","0","416","0","72","","","","","","冰霧村","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4164","571","65","1794","1073759296","0","0","0","491","0","72","","","","","","那金之淵","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.75","0"
"4165","571","65","1795","1073759296","0","0","0","461","565","72","","","","","","阿格瑪之錘","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4166","571","65","1796","1073759296","0","0","0","464","0","72","","","","","","因度雷湖","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4167","571","65","1797","1073759296","0","0","430","465","0","72","","","","","","黑曜龍殿","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4168","571","65","1798","1073759296","0","0","455","424","0","72","","","","","","晶紅龍殿","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4169","571","65","1799","1073759296","0","0","0","453","0","72","","","","","","弗塔根堡","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4170","571","65","1800","1073759296","0","0","453","461","565","72","","","","","","柯爾克隆先鋒駐地","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4171","571","65","1801","1073759296","0","0","453","452","0","72","","","","","","骸骨之廷","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4172","571","65","1802","1073759296","0","0","453","452","0","72","","","","","","『憤怒之門』安格拉薩","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4173","571","65","1803","1073763392","0","0","453","412","0","73","","","","","","葛拉克朗安息地","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4174","571","65","1804","1073759296","0","0","453","0","0","73","","","","","","敗德螺旋","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4175","571","65","1805","1073759296","0","0","453","465","0","73","","","","","","青銅龍殿","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4176","571","65","1806","1073759296","0","0","453","0","0","73","","","","","","黎明之鏡","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4177","571","65","1807","1073759296","0","0","0","452","0","73","","","","","","溫特加德要塞","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4178","571","65","1808","1073759296","0","0","0","464","0","73","","","","","","溫特加德礦坑","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4179","571","65","1809","1073759296","0","0","454","424","0","73","","","","","","翡翠龍殿","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4180","571","65","1810","1073759296","0","0","456","412","0","73","","","","","","新壁爐谷","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4181","571","65","1811","1073759296","0","0","440","0","0","73","","","","","","十字軍臺地","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4182","571","65","1812","1073759296","0","0","0","0","0","73","","","","","","罪人愚行號","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4183","571","65","1813","1073759296","0","0","0","465","0","72","","","","","","蒼藍龍殿","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4184","571","65","1814","1073759296","0","0","453","0","0","73","","","","","","泰坦之途","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4185","571","65","1815","1073759296","0","0","440","412","0","73","","","","","","遺民之濱","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4186","571","65","1816","1075856448","0","0","0","464","0","73","","","","","","毒怨之地","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4187","571","65","1817","1073759296","0","0","0","0","0","73","","","","","","水晶之鉗","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4188","571","65","1818","1073759296","0","0","453","464","0","74","","","","","","腐屍農地","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4189","571","65","1819","1073759296","0","0","0","412","0","74","","","","","","突襲營地","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4190","571","65","1820","1073759296","0","0","0","0","0","74","","","","","","托爾森崗哨","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4191","571","65","1821","1073759296","0","0","0","0","0","74","","","","","","聖光之託","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4192","571","65","1822","1073759296","0","0","0","0","0","73","","","","","","霜之哀傷洞窟","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4193","571","65","1823","1073759296","0","0","0","0","0","73","","","","","","血色哨點","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4194","571","65","1824","1073759296","0","0","0","463","0","74","","","","","","辛薩卡拉","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4195","571","65","1825","1073759296","0","0","0","0","0","74","","","","","","冰心洞窟","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4196","600","0","1826","0","0","0","441","483","0","0","","","","","","德拉克薩隆要塞","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.7","0"
"4197","571","0","1827","151012417","0","0","463","445","0","-1","","","","","","冬握湖","","","","","","","","","","","16712190","0","81","0","0","0","1000","0","0"
"4198","571","65","1828","1073759300","0","0","0","0","0","72","","","","","","齊里厄雅環礁","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4199","571","394","1829","1073759296","0","0","0","459","563","74","","","","","","銀溪鎮","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4200","571","394","1830","1073759296","0","0","0","460","564","74","","","","","","沃達希爾之心","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4201","571","0","1831","64","0","0","0","0","0","75","","","","","","沃達希爾之淚","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4202","571","394","1832","1073759296","0","0","0","459","563","74","","","","","","沃達希爾之淚","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4203","571","394","1833","1073759296","0","0","0","0","0","74","","","","","","沃達希爾之枝","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4204","571","394","1834","1073759296","0","0","0","453","0","73","","","","","","琥珀松小屋","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4205","571","394","1835","1073759296","0","0","0","460","564","75","","","","","","季至村","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4206","571","394","1836","1073759296","0","0","457","461","565","74","","","","","","征服堡","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4207","571","394","1837","1073759296","0","0","0","458","0","74","","","","","","沃德盧恩","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4208","571","394","1838","1073759296","0","0","0","459","563","73","","","","","","花崗岩之泉","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4209","571","394","1839","1073759296","0","0","0","463","0","74","","","","","","札布哈拉克","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4210","571","394","1840","1073759296","0","0","441","463","0","73","","","","","","德拉克薩隆要塞","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4211","571","394","1841","1075856448","0","0","0","416","0","74","","","","","","歐尼克瓦營地","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4212","571","394","1842","1073759296","0","0","0","459","563","74","","","","","","東風水濱","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4213","571","394","1843","1073759296","0","0","0","0","0","74","","","","","","破碎崖","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4214","571","394","1844","1073759296","0","0","0","0","0","74","","","","","","巨礫之丘","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4215","571","394","1845","1073759296","0","0","450","460","564","74","","","","","","怒牙聖壇","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4216","571","394","1846","1073759296","0","0","457","463","0","74","","","","","","德拉齊金遺跡","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4217","571","394","1847","1073759296","0","0","458","459","563","74","","","","","","黑河伐木營地","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4218","571","394","1848","1073759296","0","0","0","0","0","74","","","","","","心之血聖壇","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4219","571","394","1849","1073759296","0","0","0","0","0","74","","","","","","穴石礦坑","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4220","571","394","1850","1073759296","0","0","457","419","0","74","","","","","","丹亞戈","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4221","571","394","1851","1073759296","0","0","0","419","0","74","","","","","","鐸爾莫丹","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4222","571","394","1852","1073759296","0","0","458","459","563","74","","","","","","藍天伐木地","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4223","571","65","1853","1073759296","0","0","0","465","0","72","","","","","","奈薩里奧之喉","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4224","571","65","1854","1073759300","0","0","0","411","0","71","","","","","","海水之巔","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4225","571","65","1855","1073759300","0","0","440","0","0","71","","","","","","閃耀水岸","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4226","571","495","1856","1073759297","0","0","440","0","0","71","","","","","","伊斯考","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4227","571","65","1857","1073759300","0","0","0","0","0","73","","","","","","龍殞營地","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4228","578","0","1858","16384","0","0","452","0","0","0","","","","","","奧核之眼","","","","","","","","","","","16712190","0","0","0","0","0","-500","1","0"
"4229","571","394","1859","1073759296","0","0","0","0","0","75","","","","","","勘察員崗哨","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4230","571","65","1860","1073759300","0","0","0","0","0","74","","","","","","冷風陵地","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4231","571","394","1861","1073759296","0","0","0","0","0","74","","","","","","紅木貿易站","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4232","571","65","1862","1073759300","0","0","0","412","0","72","","","","","","復仇隘口","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4233","571","65","1863","1073759300","0","0","0","0","0","72","","","","","","黎明之境","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4234","571","65","1864","1073763396","0","0","453","0","0","80","","","","","","納克薩瑪斯","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4235","571","394","1865","1073759296","0","0","0","460","564","74","","","","","","心材貿易站","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4236","571","394","1866","1073759296","0","0","0","459","563","74","","","","","","常青貿易站","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4237","571","394","1867","1073758272","0","0","0","0","0","74","","","","","","雲杉峰崗哨","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4238","571","394","1868","1073759296","0","0","0","0","0","74","","","","","","白松貿易站","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4239","571","394","1869","1073759296","0","0","0","0","0","74","","","","","","白楊崗哨","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4240","571","394","1870","1073759296","0","0","0","459","563","74","","","","","","林邊崗哨","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4241","571","65","1871","1073759300","0","0","0","0","0","72","","","","","","異法陵地","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4242","571","394","1873","1073759296","0","0","440","459","563","74","","","","","","風險海灣","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4243","571","65","1875","1073759300","0","0","0","0","0","72","","","","","","溫特加德墓穴","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4244","571","394","1877","1073759296","0","0","0","0","0","74","","","","","","血月島","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4245","571","394","1879","1073759296","0","0","0","0","0","75","","","","","","影牙塔","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4246","571","65","1881","1073759300","0","0","0","0","0","73","","","","","","溫特加德墓塚","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4247","571","394","1883","1073759296","0","0","0","0","0","74","","","","","","暮嚎之穴","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4248","571","394","1885","1073759296","0","0","457","461","0","73","","","","","","征服之淵","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4249","571","394","1887","1073759296","0","0","457","459","563","75","","","","","","鐵之途","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4250","571","394","1889","1073759296","0","0","457","462","566","75","","","","","","瑟希斯遺跡","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4251","571","394","1891","1073759296","0","0","0","459","563","74","","","","","","銀溪丘","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4252","571","495","1893","1073759297","0","0","0","0","0","72","","","","","","破碎崖","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4253","571","65","1895","1073759300","0","0","0","0","0","73","","","","","","第七軍團前線","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4254","571","65","1897","1073759300","0","0","453","0","0","74","","","","","","龍墳荒原","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4255","571","394","1899","1073759296","0","0","0","459","563","74","","","","","","德拉克辛遺跡","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4256","571","65","1901","1073759300","0","0","0","0","0","74","","","","","","德拉克瑪湖","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4257","571","65","1903","1073759300","0","0","0","0","0","74","","","","","","龍脊支流","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4258","571","0","1905","17473","0","0","440","0","0","70","","","","","","北海","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4259","571","394","1907","1073759296","0","0","0","0","0","74","","","","","","德拉克烏洛","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4260","571","495","1909","1073759297","0","0","0","0","0","70","","","","","","索瓦爾德營地","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4261","571","495","1911","1073759297","0","0","0","0","0","70","","","","","","鬼刃崗哨","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4262","571","394","1913","1073759296","0","0","0","460","564","74","","","","","","灰木崗哨","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4263","571","495","1915","1073759297","0","0","0","0","0","70","","","","","","黎戴爾的埋伏處","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4264","599","0","1917","0","0","0","0","0","0","0","","","","","","石之大廳","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.7","0"
"4265","576","0","1919","0","0","0","0","0","0","0","","","","","","奧核之心","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.7","0"
"4266","571","394","1921","1073759296","0","0","0","459","563","75","","","","","","哈克爾營地","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4267","571","394","1923","1073759296","0","0","0","0","0","74","","","","","","沃達希爾小徑","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4268","571","394","1925","1073759296","0","0","0","0","0","74","","","","","","魯巫娜的營地","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4269","571","3537","1927","1073759296","0","0","0","462","566","70","","","","","","群鱗聖壇","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4270","571","394","1929","1073759296","0","0","0","463","0","75","","","","","","德拉克托通道","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4271","571","495","1931","1073759297","0","0","0","0","0","71","","","","","","俄特加德之巔","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4272","602","0","1933","0","0","0","0","0","0","0","","","","","","雷光大廳","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.7","0"
"4273","603","0","1935","16384","0","0","465","522","0","0","","","","","","奧杜亞","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.5","0"
"4275","571","66","1938","1075856452","0","0","0","0","0","75","","","","","","銀白看臺","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4276","571","66","1940","1073759300","0","0","0","500","0","75","","","","","","司瑟拉圖斯祭壇","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4277","601","0","1942","0","0","0","0","0","0","76","","","","","","阿茲歐-奈幽","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.7","0"
"4278","571","66","1944","1073759300","0","0","0","0","0","75","","","","","","德拉克索璀原野","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4279","571","66","1946","1073759300","0","0","0","0","0","75","","","","","","德拉克索璀","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4280","571","66","1948","1073759300","0","0","0","0","0","75","","","","","","德拉克亞苟","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4281","0","139","1950","1086855467","0","0","0","451","0","55","","","","","","亞榭洛:黯黑堡","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4282","571","3711","1952","1073763392","0","0","0","0","0","78","","","","","","雪崩地","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4283","571","3711","1954","1073759296","0","0","0","426","0","77","","","","","","失落之地","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4284","571","3711","1956","1075856448","0","0","0","0","0","75","","","","","","奈辛瓦里營地","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4285","571","3711","1958","1073759296","0","0","0","0","0","77","","","","","","海裂之湧","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4286","571","3711","1960","1073759296","0","0","0","0","0","77","","","","","","諾茲朗之骨","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4287","571","3711","1962","1073759296","0","0","0","0","0","78","","","","","","卡爾塔克堡","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4288","571","3711","1964","1073759296","0","0","0","0","0","78","","","","","","炫觸避風港","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4289","571","3711","1966","1073759296","0","0","0","428","0","76","","","","","","生命守護者之路","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4290","571","3711","1968","1073759296","0","0","0","0","0","76","","","","","","大河之心","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4291","571","3711","1970","1073759296","0","0","0","0","0","76","","","","","","雨頌者之篷","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4292","571","3711","1972","1073759296","0","0","0","0","0","76","","","","","","狂心之丘","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4293","571","3711","1974","1073759296","0","0","0","0","0","76","","","","","","叢生沼林","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4294","571","66","1976","1073759300","0","0","0","0","0","75","","","","","","希伯伐洛克","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4295","571","3711","1978","1073759296","0","0","0","0","0","77","","","","","","破碎裂片","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4296","571","3711","1980","1073759296","0","0","0","427","0","77","","","","","","活血之柱","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4297","571","3711","1982","1073759296","0","0","0","0","0","77","","","","","","苔行者村","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4298","609","0","1984","16448","0","0","37","205","0","0","","","","","","東瘟疫之地: 血色領區","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4299","571","66","1986","1073759300","0","0","0","0","0","75","","","","","","科爾拉瑪斯","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4300","571","3711","1988","1073759296","0","0","0","428","0","78","","","","","","甬道之門","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4302","571","3711","1992","1073763392","0","0","0","427","0","77","","","","","","擎天之柱","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4303","571","3711","1994","1073759296","0","0","0","0","0","77","","","","","","硬拳空地","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4304","571","3711","1996","1073759296","0","0","0","0","0","77","","","","","","天藍蜂巢","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4306","571","3711","2000","1073759296","0","0","0","0","0","77","","","","","","霧語避難所","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4307","571","3711","2002","1073763392","0","0","0","427","0","77","","","","","","微光之柱","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4308","571","3711","2004","1073759296","0","0","0","0","0","77","","","","","","矛生駐營","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4309","571","66","2006","1073759300","0","0","0","0","0","74","","","","","","德拉克薩隆要塞","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4310","571","66","2008","1073759300","0","0","0","0","0","74","","","","","","賽拉瑪斯","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4311","571","66","2010","1073759300","0","0","0","0","0","74","","","","","","苦楚聖匣","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4312","571","66","2012","1075856452","0","0","0","452","0","74","","","","","","黯黑守望","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4313","571","66","2014","1073759300","0","0","0","464","0","74","","","","","","瑟瑞姆之歿","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4314","571","66","2016","1073763396","0","0","0","0","0","75","","","","","","沃塔魯斯","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4315","571","66","2018","1073759300","0","0","0","0","0","75","","","","","","痛苦聖匣","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4316","571","66","2020","1073759300","0","0","0","0","0","75","","","","","","怒爪巢穴","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4317","571","66","2022","1075856452","0","0","0","0","0","75","","","","","","聖光止境","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4318","571","66","2024","1073759300","0","0","0","0","0","75","","","","","","薩金之池","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4319","571","66","2026","1073759300","0","0","0","0","0","75","","","","","","辛阿布瓦","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4320","571","66","2028","1073759300","0","0","0","0","0","75","","","","","","苦痛露天競技場","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4321","571","66","2030","1073759300","0","0","0","499","0","76","","","","","","魯諾克祭壇","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4322","571","66","2032","1073759300","0","0","0","500","0","76","","","","","","哈寇亞祭壇","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4323","571","66","2034","1075856452","0","0","0","0","0","76","","","","","","辛托加","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
